customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0867-MKZVY,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,94.76,1751.585,Yes
4482-EWFMI,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.155,148.72,No
4648-YPBTM,Male,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),84.985,4354.075000000001,No
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.69,257.29,No
6345-FZOQH,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.884999999999998,1499.795,No
3376-BMGFE,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.535,300.3,Yes
5997-OPVFA,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.40749999999998,6879.895,No
3445-HXXGF,Male,1,Yes,No,55,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,52.09499999999999,2916.32,Yes
1159-WFSGR,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.459999999999997,353.54,No
7654-YWJUF,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),96.88749999999999,3893.175,No
1875-QIVME,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.06,267.08000000000004,Yes
6727-IOTLZ,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,94.24249999999999,1299.9250000000002,No
0691-JVSYA,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),109.07749999999999,5500.22,Yes
5918-VUKWP,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.6325,720.005,No
1744-JHKYS,Female,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.404999999999998,858.2200000000001,No
2656-FMOKZ,Female,1,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,85.61749999999999,1260.2700000000002,Yes
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),87.91749999999999,553.96,Yes
5947-SGKCL,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),121.15249999999999,1715.1750000000002,No
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.6325,1377.2,No
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),34.442499999999995,32.945,Yes
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,52.09499999999999,49.83,No
9367-WXLCH,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),97.175,728.9150000000001,Yes
5524-KHNJP,Male,0,Yes,Yes,28,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),85.96249999999999,2698.6300000000006,No
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.13749999999999,1222.8150000000003,Yes
1024-GUALD,Female,0,Yes,No,0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,28.52,27.280000000000005,Yes
4827-USJHP,Male,0,No,No,16,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,59.56999999999999,1126.2350000000001,No
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,34.959999999999994,90.36500000000001,No
0956-SYCWG,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.597499999999997,269.28000000000003,No
8017-UVSZU,Female,0,Yes,No,35,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),65.09,2617.01,No
7100-FQPRV,Male,0,Yes,Yes,41,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),82.685,3490.6850000000004,No
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,104.64999999999999,584.1,Yes
2984-RGEYA,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.7125,1512.9400000000003,No
9680-NIAUV,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),126.15499999999999,8942.230000000001,No
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.195,1311.9700000000003,No
2604-IJPDU,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,111.03249999999998,2091.815,No
9178-JHUVJ,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.715,646.14,No
6168-YBYNP,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,128.05249999999998,7171.725,No
7255-SSFBC,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),129.08749999999998,8845.815,No
3645-DEYGF,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.862499999999997,22.825000000000003,No
9323-HGFWY,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.185,2949.2650000000003,No
8544-GOQSH,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.05749999999999,1223.53,No
3363-DTIVD,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,121.3825,8146.050000000001,No
7018-WBJNK,Male,0,No,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.04499999999999,1137.3450000000003,No
9142-KZXOP,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),79.17749999999998,3254.8450000000003,No
7674-YTAFD,Female,0,No,No,32,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),91.9425,2953.335,No
6348-SNFUS,Male,0,Yes,Yes,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),63.7675,4597.12,No
1285-OKIPP,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,91.885,87.89000000000001,Yes
7825-ECJRF,Female,0,No,No,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,122.58999999999999,2127.8950000000004,Yes
1347-KTTTA,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.8175,7319.510000000001,No
7841-TZDMQ,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.9,92.95,Yes
4195-NZGTA,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,29.037499999999998,27.775000000000002,No
7157-SMCFK,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.7125,1236.6200000000001,No
4709-LKHYG,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.0,594.055,No
2504-DSHIH,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,99.82,2173.435,No
0699-NDKJM,Female,0,Yes,No,55,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.5625,3781.195,No
9286-BHDQG,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),52.037499999999994,3453.7800000000007,No
0230-WEQUW,Male,0,Yes,No,65,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),65.09,4168.12,No
2040-LDIWQ,Male,0,Yes,Yes,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),96.83,5856.950000000001,No
6496-JDSSB,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.0,687.0600000000001,No
9408-SSNVZ,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.6725,295.18500000000006,Yes
4443-EMBNA,Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),28.4625,2020.5900000000004,No
6469-MRVET,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.229999999999997,22.220000000000002,No
0742-MOABM,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,57.55749999999999,197.285,Yes
5961-VUSRV,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.2525,241.28500000000003,No
6778-JFCMK,Male,0,No,No,19,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,58.19,1417.6250000000002,No
6341-JVQGF,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,93.3225,2800.3250000000003,No
2232-DMLXU,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,63.48,60.720000000000006,Yes
4811-JBUVU,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),103.385,2995.465,No
0945-TSONX,Female,0,Yes,Yes,46,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),98.09499999999998,4517.975,No
2651-ZCBXV,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),124.19999999999999,6336.715,No
3316-UWXUY,Male,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),107.52499999999999,5222.25,No
8937-RDTHP,Male,0,No,No,0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,97.28999999999999,93.06,Yes
7083-MIOPC,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.287499999999998,1723.5900000000001,No
1984-GPTEH,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.922499999999996,772.2,No
1251-KRREG,Male,0,No,No,0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,62.559999999999995,125.51,Yes
0621-JFHOL,Female,0,No,No,6,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,34.04,328.95500000000004,No
9903-LYSAB,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.1225,1436.545,No
0094-OIFMO,Female,1,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.24999999999999,1232.3300000000002,Yes
9227-UAQFT,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.7125,312.785,No
7301-ABVAD,Female,0,No,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.58999999999999,6985.55,No
6614-FHDBO,Male,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),125.58,8666.130000000001,No
7576-ASEJU,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),85.905,3506.4150000000004,No
9058-HRZSV,Female,1,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,108.56,6738.765,No
4522-AKYLR,Female,1,No,No,10,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,63.01999999999999,804.4300000000001,No
0221-WMXNQ,Male,1,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,86.65249999999999,300.74,No
0303-UNCIP,Male,0,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,74.75,2784.9800000000005,No
9947-OTFQU,Male,1,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.56,1181.73,Yes
0322-YINQP,Male,0,No,No,0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.83249999999999,53.405,Yes
0959-WHOKV,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,113.85,4728.295,No
4075-JFPGR,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,107.52499999999999,5081.505000000001,No
4629-NRXKX,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,80.96,161.865,Yes
9514-JDSKI,Male,1,Yes,No,0,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,46.23,44.220000000000006,Yes
3282-ZISZV,Male,0,No,Yes,30,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),96.255,2896.6300000000006,No
3675-YDUPJ,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.8275,212.35500000000002,No
4111-BNXIF,Female,0,Yes,Yes,65,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,68.48249999999999,4514.29,No
7017-VFHAY,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),132.36499999999998,7708.965,No
6655-LHBYW,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),131.50249999999997,6370.210000000001,No
4959-JOSRX,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.29,88.605,Yes
5046-NUHWD,Female,1,Yes,No,29,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,51.74999999999999,1351.515,No
7273-TEFQD,Male,1,No,No,3,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,47.3225,145.42,Yes
3606-TWKGI,Male,1,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,122.935,1500.73,Yes
7529-ZDFXI,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,103.32749999999999,5417.885000000001,No
7605-BDWDC,Female,0,No,No,29,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),57.3275,1672.1100000000001,No
1950-KSVVJ,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,130.295,5535.475,No
0123-CRBRT,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,101.31499999999998,6079.425,No
6292-TOSSS,Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),28.634999999999994,1314.775,No
3197-ARFOY,Female,1,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,120.74999999999999,2207.9750000000004,No
6323-AYBRX,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.2525,1209.56,Yes
7014-ZZXAW,Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.8875,1906.2450000000001,No
4385-GZQXV,Female,1,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.61749999999999,1662.3200000000002,Yes
7633-MVPUY,Male,0,Yes,No,54,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,68.71249999999999,3795.1650000000004,No
6366-ZGQGL,Male,0,No,No,0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),28.52,27.280000000000005,Yes
4716-HHKQH,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,123.10749999999999,2389.2550000000006,No
5940-AHUHD,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,81.18999999999998,77.66,Yes
6432-TWQLB,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,98.21,441.21000000000004,Yes
4484-GLZOU,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,120.80749999999999,6187.335000000001,Yes
3179-GBRWV,Male,1,Yes,No,20,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.6925,1473.78,No
8645-KWHJO,Male,0,No,No,14,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,63.24999999999999,849.1450000000001,No
4130-MZLCC,Female,0,No,No,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),58.13249999999999,269.225,No
0314-TKOSI,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,63.42249999999999,355.19,No
8229-MYEJZ,Female,0,No,No,6,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,58.879999999999995,548.075,No
2080-SRCDE,Female,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.209999999999997,27.94,No
9577-WJVCQ,Female,0,No,No,66,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,62.6175,4056.5250000000005,No
9512-UIBFX,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,109.4225,1957.9450000000002,Yes
6202-DYYFX,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),87.39999999999999,1961.96,No
3808-HFKDE,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.0025,1019.865,No
5583-SXDAG,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,80.5,77.0,Yes
3488-PGMQJ,Male,1,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.675,667.205,Yes
3580-REOAC,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.5775,478.94,Yes
7534-BFESC,Male,1,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,87.51499999999999,1883.9700000000003,Yes
3727-OWVYD,Male,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,70.38,2223.32,No
2294-SALNE,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,99.82,2134.88,No
4847-TAJYI,Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.75249999999998,624.58,No
1563-IWQEX,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.654999999999998,242.38500000000002,No
8203-XJZRC,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.287499999999998,22.275000000000002,No
6556-DBKZF,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,87.4575,5980.095,No
6851-WEFYX,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,115.91999999999999,3781.2500000000005,No
2985-JUUBZ,Male,0,Yes,Yes,35,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.73249999999999,3317.3250000000003,No
